eid,rid,salary
16050,459,23114
16051,238,29636
16052,172,31186
16053,174,24452
16054,161,20412
16055,30,34202
16056,192,21864
16057,42,22792
16058,39,14063
16059,478,33174
16060,77,33832
16061,420,23179
16062,244,32217
16063,496,20527
16064,210,14733
16065,217,32123
16066,411,29542
16067,493,18381
16068,191,30324
16069,187,33883
16070,158,20137
16071,251,19776
16072,10,12953
16073,17,22210
16074,365,21222
16075,146,13087
16076,44,31548
16077,450,25014
16078,359,34775
16079,299,15592
16080,51,14985
16081,365,24332
16082,329,14478
16083,244,22444
16084,494,19955
16085,243,17303
16086,341,11447
16087,452,20476
16088,177,18064
16089,126,19672
16090,444,22270
16091,99,28859
16092,481,17563
16093,106,26731
16094,354,18417
16095,476,18965
16096,477,21943
16097,104,17736
16098,452,27221
16099,94,29694
16100,244,31649
16101,335,33285
16102,81,33290
16103,110,14281
16104,32,21684
16105,264,26614
16106,323,34628
16107,198,19250
16108,108,34849
16109,463,14958
16110,480,33406
16111,136,12146
16112,75,31959
16113,459,31120
16114,333,32603
16115,399,34431
16116,184,28358
16117,331,29226
16118,151,23118
16119,80,19447
16120,202,31576
16121,413,27405
16122,161,29563
16123,220,19886
16124,237,30336
16125,340,11596
16126,360,23299
16127,358,32480
16128,346,13485
16129,158,19644
16130,46,20421
16131,312,27210
16132,182,14080
16133,354,19803
16134,245,15852
16135,383,18601
16136,82,14756
16137,30,26201
16138,470,28099
16139,257,20716
16140,497,21597
16141,238,34263
16142,318,15651
16143,345,11940
16144,360,20486
16145,28,31819
16146,465,30550
16147,373,19537
16148,206,34156
16149,215,16306
16150,104,16678
16151,408,33335
16152,441,31282
16153,327,29755
16154,290,16362
16155,482,22793
16156,87,15935
16157,311,22487
16158,152,14381
16159,158,17278
16160,80,30862
16161,256,32269
16162,466,31576
16163,216,26666
16164,412,21664
16165,431,22248
16166,362,22545
16167,294,31422
16168,459,24405
16169,50,34569
16170,168,23119
16171,488,27422
16172,413,15582
16173,474,16371
16174,380,34065
16175,458,29585
16176,468,29061
16177,190,23409
16178,179,23222
16179,428,23485
16180,388,14452
16181,273,25103
16182,171,31040
16183,6,7194
16184,271,26624
16185,171,27213
16186,40,19605
16187,280,29926
16188,403,18364
16189,495,15233
16190,33,17135
16191,305,15606
16192,141,13335
16193,58,24623
16194,344,14567
16195,172,17333
16196,281,16237
16197,119,27298
16198,129,25522
16199,251,16427
16200,469,30046
16201,244,32854
16202,459,19102
16203,330,15320
16204,112,27161
16205,141,12282
16206,89,23238
16207,481,24518
16208,486,29754
16209,377,25379
16210,474,14864
16211,454,26089
16212,201,25641
16213,480,23217
16214,108,25686
16215,396,20394
16216,326,29068
16217,277,21096
16218,272,17531
16219,110,23136
16220,11,16318
16221,47,27172
16222,164,33972
16223,224,27161
16224,358,32962
16225,94,30042
16226,101,17678
16227,99,18898
16228,246,29319
16229,337,14199
16230,226,17259
16231,318,31656
16232,10,11043
16233,427,27181
16234,231,27855
16235,189,25952
16236,116,30117
16237,349,13704
16238,62,27665
16239,193,16283
16240,106,18641
16241,423,21911
16242,388,15322
16243,62,22730
16244,140,13177
16245,270,21556
16246,156,14674
16247,498,21004
16248,350,14933
16249,475,29729
16250,423,20847
16251,256,21768
16252,313,18755
16253,392,20323
16254,346,13330
16255,218,16819
16256,182,14649
16257,151,24995
16258,403,27932
16259,5,30802
16260,469,14204
16261,5,25263
16262,212,28220
16263,125,32287
16264,72,17530
16265,360,21913
16266,273,24931
16267,377,17669
16268,232,18519
16269,204,15118
16270,76,24260
16271,250,27405
16272,135,34663
16273,34,26433
16274,237,14548
16275,239,14537
16276,351,25792
16277,159,18343
16278,455,20282
16279,394,34348
16280,466,28957
16281,212,34194
16282,243,32177
16283,392,17298
16284,438,20729
16285,408,31741
16286,45,24288
16287,459,23135
16288,406,23433
16289,458,14227
16290,389,34337
16291,151,24232
16292,149,13547
16293,122,22502
16294,227,26185
16295,174,32937
16296,28,32180
16297,194,20016
16298,348,12340
16299,82,20990
16300,195,28694
16301,180,17576
16302,492,25413
16303,294,31947
16304,204,22496
16305,421,20162
16306,158,15448
16307,376,24383
16308,68,20466
16309,117,31048
16310,346,12766
16311,348,11277
16312,199,32307
16313,31,19276
16314,232,24112
16315,248,14193
16316,282,28475
16317,144,14838
16318,369,31682
16319,282,28528
16320,151,22236
16321,260,16265
16322,479,27421
16323,113,26176
16324,229,30815
16325,105,15491
16326,27,14466
16327,115,26559
16328,200,21009
16329,165,33426
16330,274,29715
16331,187,31410
16332,432,20159
16333,258,22430
16334,371,33021
16335,270,15759
16336,39,31540
16337,237,15109
16338,56,33519
16339,462,21845
16340,238,16098
16341,350,11784
16342,429,16102
16343,113,34862
16344,103,19044
16345,163,19331
16346,347,14566
16347,72,24396
16348,345,11555
16349,462,31561
16350,464,31266
16351,25,16988
16352,487,18079
16353,154,31941
16354,4,7359
16355,10,11669
16356,414,25366
16357,258,22198
16358,67,17057
16359,245,33061
16360,246,17963
16361,234,15985
16362,436,23557
16363,363,26190
16364,448,31164
16365,306,23011
16366,90,32028
16367,187,30353
16368,74,26709
16369,468,20921
16370,321,30756
16371,375,23401
16372,201,29818
16373,277,19870
16374,321,20125
16375,151,15727
16376,479,31432
16377,207,26582
16378,44,27626
16379,15,27796
16380,43,34810
16381,100,18706
16382,435,16410
16383,414,25873
16384,482,23311
16385,408,26602
16386,319,30747
16387,482,20331
16388,472,17243
16389,464,15545
16390,82,29016
16391,337,14783
16392,51,28649
16393,159,23924
16394,368,28887
16395,310,27627
16396,156,27385
16397,389,33356
16398,138,13622
16399,425,17595
16400,144,13373
16401,399,30295
16402,332,25166
16403,236,20379
16404,380,15489
16405,211,33067
16406,242,25562
16407,462,33907
16408,341,11926
16409,393,28467
16410,480,20210
16411,381,32377
16412,238,21696
16413,286,32392
16414,311,33353
16415,399,26738
16416,496,21865
16417,250,26671
16418,48,22608
16419,333,29254
16420,178,16725
16421,385,31613
16422,445,33581
16423,469,23326
16424,46,27814
16425,71,24589
16426,165,28211
16427,451,18094
16428,354,22363
16429,344,12954
16430,461,29704
16431,127,27820
16432,479,16352
16433,496,26705
16434,295,29048
16435,150,14257
16436,158,19595
16437,377,17350
16438,420,17813
16439,254,19206
16440,447,21156
16441,215,28659
16442,363,20880
16443,301,27016
16444,236,14543
16445,297,16741
16446,57,15240
16447,429,28342
16448,279,25914
16449,100,14202
16450,488,22246
16451,248,25706
16452,319,19051
16453,88,26279
16454,128,34807
16455,467,18258
16456,37,27258
16457,373,20268
16458,187,26829
16459,481,24420
16460,287,16165
16461,495,24757
16462,221,18176
16463,231,30846
16464,39,27310
16465,278,31844
16466,308,34485
16467,60,21875
16468,488,30772
16469,47,16016
16470,469,23055
16471,314,18896
16472,358,19363
16473,489,25624
16474,449,17951
16475,86,30648
16476,314,29404
16477,100,18289
16478,76,21345
16479,55,34643
16480,50,18561
16481,368,29946
16482,256,15997
16483,379,31257
16484,42,14545
16485,205,30716
16486,264,18925
16487,201,21309
16488,62,32411
16489,57,28947
16490,418,22671
16491,486,26152
16492,182,23417
16493,71,21471
16494,385,16099
16495,486,24640
16496,480,32688
16497,4,7811
16498,383,30197
16499,451,30470
16500,145,13346
16501,161,21661
16502,309,25165
16503,104,19811
16504,360,15834
16505,461,14002
16506,247,30730
16507,497,26818
16508,183,32104
16509,26,25550
16510,62,14029
16511,351,27764
16512,248,34243
16513,400,21077
16514,252,30588
16515,203,24318
16516,395,19282
16517,118,17158
16518,31,17259
16519,213,34819
16520,419,23817
16521,52,17576
16522,120,29325
16523,419,35000
16524,494,21955
16525,84,14315
16526,72,19176
16527,119,26802
16528,101,31233
16529,37,15026
16530,473,21286
16531,309,21841
16532,207,19617
16533,494,34158
16534,457,28583
16535,88,24316
16536,347,12718
16537,232,26055
16538,9,7828
16539,294,23592
16540,156,30888
16541,425,31564
16542,389,26164
16543,486,25619
16544,303,19258
16545,337,14127
16546,266,34230
16547,433,17375
16548,33,18688
16549,207,14693
16550,215,32793
16551,321,29188
16552,449,14004
16553,159,29584
16554,138,12200
16555,285,22706
16556,265,28790
16557,492,34490
16558,481,33453
16559,447,14736
16560,102,22436
16561,163,25719
16562,372,19495
16563,476,24215
16564,386,17447
16565,254,28383
16566,377,26508
16567,256,23781
16568,436,18974
16569,57,28510
16570,119,30463
16571,260,34973
16572,459,14014
16573,426,22942
16574,401,32187
16575,61,23599
16576,477,28981
16577,6,8094
16578,37,32044
16579,350,12096
16580,233,29749
16581,128,20738
16582,447,28105
16583,151,33564
16584,255,32459
16585,71,20522
16586,406,16585
16587,281,15661
16588,104,33092
16589,150,14116
16590,398,21544
16591,469,24513
16592,138,13262
16593,461,19943
16594,213,14004
16595,213,21249
16596,26,14737
16597,290,30380
16598,45,26063
16599,110,14103
16600,176,30996
16601,329,23654
16602,24,25353
16603,194,21784
16604,449,18043
16605,72,19282
16606,474,33908
16607,443,22436
16608,257,24439
16609,26,23537
16610,85,19479
16611,109,17225
16612,110,22633
16613,460,20542
16614,479,21463
16615,308,31223
16616,52,19459
16617,162,26742
16618,362,14136
16619,316,17479
16620,95,22823
16621,361,29745
16622,83,26096
16623,125,33389
16624,15,14501
16625,233,26821
16626,223,31772
16627,310,22854
16628,182,27870
16629,109,17914
16630,31,21624
16631,164,21809
16632,153,24910
16633,285,15575
16634,271,31369
16635,207,15429
16636,375,28134
16637,419,15532
16638,174,28178
16639,438,23980
16640,321,18008
16641,284,17865
16642,500,25350
16643,360,16982
16644,335,22430
16645,429,20252
16646,111,20928
16647,19,34950
16648,425,20578
16649,30,30225
16650,406,14359
16651,10,13722
16652,210,21038
16653,453,21814
16654,376,30130
16655,336,11150
16656,101,21010
16657,17,15164
16658,69,21819
16659,397,28901
16660,432,18335
16661,61,28177
16662,123,15842
16663,16,26415
16664,325,31015
16665,390,21996
16666,281,21406
16667,284,31779
16668,170,33577
16669,436,14329
16670,44,19290
16671,271,16212
16672,314,23464
16673,373,18326
16674,206,20762
16675,24,18806
16676,349,14621
16677,486,18926
16678,488,30954
16679,291,18167
16680,373,19294
16681,310,29091
16682,495,15284
16683,472,21220
16684,484,19233
16685,132,21033
16686,153,32957
16687,40,20371
16688,21,27594
16689,334,23414
16690,221,14106
16691,11,14664
16692,476,20771
16693,41,22750
16694,274,27369
16695,30,18110
16696,329,26701
16697,258,28186
16698,269,29188
16699,164,21714
16700,328,29815
16701,202,29798
16702,156,21456
16703,284,21842
16704,214,19385
16705,270,21618
16706,100,23896
16707,402,26659
16708,121,17156
16709,264,21412
16710,230,27944
16711,138,14986
16712,447,32543
16713,264,24554
16714,259,22071
16715,23,20623
16716,127,31315
16717,184,24039
16718,389,26327
16719,374,30787
16720,206,15578
16721,90,18183
16722,87,34193
16723,341,13697
16724,465,16744
16725,63,20588
16726,413,28139
16727,193,21103
16728,355,23465
16729,354,29137
16730,59,25547
16731,489,28323
16732,395,24634
16733,67,22314
16734,377,30082
16735,176,31796
16736,229,18117
16737,227,15553
16738,369,21216
16739,460,16134
16740,176,19701
16741,403,28587
16742,63,31602
16743,132,17867
16744,273,33880
16745,183,17435
16746,25,21565
16747,187,18956
16748,40,27690
16749,373,14152
16750,29,24057
16751,183,17149
16752,211,33077
16753,184,33951
16754,62,34976
16755,89,28797
16756,127,30671
16757,163,28990
16758,251,14620
16759,29,27937
16760,32,25772
16761,426,27631
16762,284,17303
16763,183,34597
16764,454,31984
16765,328,28125
16766,346,11960
16767,268,29499
16768,132,22432
16769,15,22560
16770,131,33958
16771,291,15836
16772,371,27820
16773,116,17492
16774,238,25162
16775,151,22748
16776,460,31986
16777,27,24096
16778,204,34022
16779,38,19941
16780,428,16437
16781,206,20878
16782,433,27714
16783,286,25303
16784,28,20463
16785,284,14110
16786,458,33055
16787,204,22022
16788,179,27339
16789,474,29197
16790,383,25921
16791,322,19679
16792,105,21045
16793,152,31177
16794,228,20674
16795,126,32209
16796,303,23863
16797,458,27443
16798,399,21903
16799,155,28654
16800,259,32918
16801,48,21620
16802,278,30127
16803,48,20517
16804,315,26889
16805,305,34508
16806,400,30158
16807,138,14791
16808,77,28946
16809,482,23439
16810,486,33513
16811,48,31648
16812,73,19262
16813,10,13235
16814,286,28009
16815,360,27521
16816,382,19214
16817,267,15389
16818,205,15158
16819,194,20153
16820,4,7663
16821,375,22604
16822,336,14215
16823,34,19087
16824,267,22681
16825,341,11315
16826,60,33291
16827,173,21470
16828,500,18385
16829,281,16519
16830,151,22141
16831,342,14213
16832,201,30584
16833,157,16446
16834,265,26670
16835,339,12661
16836,465,14942
16837,269,34231
16838,98,17644
16839,243,17204
16840,415,25540
16841,495,30879
16842,172,29750
16843,368,24091
16844,440,27521
16845,307,33415
16846,477,29730
16847,354,33567
16848,380,30700
16849,308,14868
16850,43,30582
16851,358,26638
16852,421,22885
16853,410,22971
16854,355,29409
16855,397,31802
16856,181,18059
16857,387,27947
16858,21,32963
16859,434,30512
16860,213,19775
16861,237,18286
16862,291,18559
16863,260,23417
16864,126,34639
16865,143,13913
16866,196,17898
16867,108,16772
16868,419,15488
16869,61,31205
16870,45,27797
16871,280,14656
16872,15,16754
16873,312,28825
16874,375,25264
16875,286,19422
16876,249,31689
16877,169,33005
16878,294,27101
16879,351,26741
16880,7,9426
16881,453,33940
16882,261,32945
16883,179,22922
16884,116,34175
16885,472,30456
16886,294,17196
16887,262,27174
16888,292,30348
16889,135,18552
16890,398,15928
16891,420,25806
16892,145,14901
16893,353,17513
16894,492,17926
16895,437,30131
16896,359,21713
16897,257,22944
16898,151,19070
16899,111,20806
16900,485,23855
16901,130,33987
16902,339,12256
16903,23,17657
16904,78,23547
16905,212,14156
16906,80,15126
16907,4,6651
16908,334,32931
16909,185,24836
16910,202,26312
16911,343,14093
16912,153,34943
16913,83,28880
16914,71,19043
16915,235,16202
16916,251,20722
16917,148,14198
16918,357,17533
16919,468,26489
16920,167,14241
16921,272,33707
16922,397,21604
16923,387,22384
16924,310,30256
16925,23,30239
16926,198,26075
16927,275,14685
16928,138,14064
16929,65,19567
16930,116,27497
16931,402,14712
16932,52,27829
16933,210,18149
16934,353,22661
16935,481,28441
16936,94,26408
16937,17,15776
16938,183,21066
16939,303,27926
16940,22,27157
16941,116,16789
16942,100,30346
16943,298,18152
16944,53,30717
16945,213,17307
16946,428,32711
16947,105,20224
16948,194,14522
16949,185,16427
16950,14,32577
16951,460,15558
16952,352,25259
16953,225,25675
16954,342,11118
16955,218,34976
16956,195,27725
16957,475,18175
16958,348,13832
16959,371,32310
16960,62,17771
16961,466,16122
16962,426,31222
16963,96,34052
16964,365,20703
16965,66,26485
16966,270,32679
16967,453,16623
16968,88,20676
16969,176,29386
16970,78,28662
16971,195,33903
16972,395,25960
16973,274,32392
16974,414,22404
16975,121,14226
16976,422,26274
16977,312,22815
16978,396,32445
16979,181,23813
16980,309,14050
16981,312,31646
16982,202,23436
16983,441,26329
16984,389,33263
16985,473,25441
16986,423,33596
16987,195,19453
16988,391,17117
16989,365,34569
16990,132,15425
16991,169,19262
16992,313,17364
16993,268,31151
16994,18,27589
16995,290,32101
16996,489,34240
16997,81,19681
16998,153,16175
16999,272,34889
17000,119,30473
17001,439,18332
17002,473,29506
17003,249,25944
17004,228,27209
17005,273,22268
17006,182,31695
17007,347,14900
17008,28,22021
17009,297,14889
17010,207,21233
17011,333,18712
17012,119,29588
17013,5,23700
17014,28,15112
17015,107,18036
17016,33,23242
17017,352,14087
17018,51,28935
17019,24,30233
17020,268,21760
17021,78,34619
17022,492,27470
17023,117,21962
17024,67,18591
17025,424,22452
17026,414,27378
17027,76,14248
17028,159,33477
17029,188,17455
17030,135,18623
17031,216,23644
17032,319,26626
17033,336,12543
17034,278,22965
17035,259,17747
17036,261,15411
17037,237,15043
17038,302,34795
17039,137,14181
17040,293,24741
17041,72,26322
17042,122,23209
17043,95,17133
17044,439,17179
17045,67,18441
17046,405,24193
17047,321,30259
17048,42,19947
17049,423,31746
17050,301,26010
17051,431,15118
17052,88,25899
17053,244,27325
17054,362,14175
17055,302,29920
17056,415,21109
17057,256,24440
17058,59,28931
17059,61,23734
17060,218,29788
17061,492,30898
17062,373,23190
17063,98,18300
17064,103,24976
17065,345,14125
17066,473,15117
17067,213,31541
17068,401,21443
17069,27,27612
17070,210,25383
17071,72,17576
17072,441,24563
17073,437,33310
17074,472,27020
17075,120,19669
17076,220,34082
17077,277,17410
17078,5,25148
17079,274,19046
17080,415,32539
17081,88,17266
17082,463,26968
17083,324,19813
17084,279,31979
17085,462,22738
17086,426,26534
17087,375,28905
17088,87,22796
17089,251,30114
17090,222,16865
17091,306,15040
17092,230,29250
17093,34,18406
17094,45,22137
17095,400,31882
17096,57,18258
17097,189,17332
17098,106,22211
17099,353,19438
17100,114,26100
17101,190,18981
17102,442,21048
17103,455,21823
17104,30,26270
17105,313,16329
17106,74,31305
17107,302,33135
17108,16,20372
17109,324,22130
17110,386,22433
17111,299,26785
17112,269,23139
17113,375,28351
17114,462,15987
17115,185,33750
17116,96,17570
17117,129,27688
17118,77,19183
17119,467,24745
17120,241,19230
17121,224,18157
17122,469,24616
17123,302,24590
17124,376,33009
17125,343,12748
17126,123,15341
17127,151,16165
17128,294,22477
17129,433,26514
17130,201,28012
17131,300,34979
17132,360,31878
17133,447,26537
17134,331,16372
17135,197,22167
17136,448,30208
17137,448,21335
17138,180,17117
17139,153,32745
17140,178,31650
17141,72,28577
17142,404,33604
17143,283,14475
17144,272,17336
17145,146,11466
17146,410,23240
17147,71,23623
17148,203,17545
17149,285,33279
17150,136,12114
17151,359,30700
17152,299,34943
17153,345,14208
17154,159,16785
17155,79,26961
17156,381,19414
17157,333,32938
17158,473,14525
17159,417,16994
17160,469,18983
17161,475,23038
17162,275,23612
17163,475,16380
17164,60,29440
17165,111,26922
17166,364,32180
17167,351,16927
17168,45,29074
17169,396,34332
17170,109,30275
17171,186,25263
17172,331,33407
17173,199,19818
17174,20,25149
17175,336,13555
17176,113,21603
17177,48,14630
17178,267,26020
17179,409,27123
17180,335,28122
17181,46,24261
17182,358,32581
17183,385,17077
17184,107,28691
17185,110,17623
17186,13,20304
17187,220,33931
17188,89,23457
17189,454,21826
17190,181,18889
17191,174,27723
17192,327,16692
17193,428,21031
17194,457,17830
17195,390,24803
17196,347,13098
17197,252,14266
17198,234,15806
17199,52,16997
17200,402,17505
17201,17,19349
17202,153,22216
17203,198,33922
17204,263,31879
17205,224,17710
17206,266,18480
17207,185,27606
17208,468,18500
17209,308,17365
17210,71,20333
17211,296,32732
17212,183,31028
17213,66,20798
17214,93,20606
17215,237,27657
17216,208,16398
17217,342,14006
17218,474,15881
17219,325,14563
17220,279,23111
17221,373,27998
17222,133,20280
17223,207,20496
17224,152,19060
17225,50,34971
17226,414,19804
17227,208,33752
17228,139,11799
17229,459,19484
17230,161,33906
17231,225,32791
17232,389,19262
17233,189,18788
17234,314,34392
17235,242,34285
17236,110,16398
17237,287,31126
17238,424,31736
17239,331,24219
17240,288,30018
17241,65,20132
17242,229,27944
17243,495,33819
17244,415,27169
17245,377,24863
17246,76,20030
17247,164,31494
17248,338,14160
17249,449,33950
17250,214,31873
17251,299,18205
17252,443,24408
17253,483,25010
17254,326,27737
17255,272,17422
17256,336,13761
17257,413,17085
17258,107,31689
17259,243,23208
17260,49,23051
17261,99,14341
17262,136,12049
17263,357,15646
17264,102,25893
17265,375,34451
17266,177,23398
17267,50,21510
17268,219,25017
17269,207,32408
17270,142,14769
17271,169,18847
17272,481,24350
17273,296,29702
17274,416,30045
17275,363,24599
17276,131,30944
17277,58,14899
17278,373,27002
17279,407,26410
17280,233,24644
17281,210,22616
17282,138,12220
17283,481,21597
17284,258,21665
17285,34,27273
17286,308,15257
17287,476,32493
17288,177,34504
17289,158,20941
17290,101,23038
17291,312,28581
17292,74,16085
17293,9,9125
17294,207,30399
17295,353,18163
17296,197,17155
17297,173,32854
17298,64,25834
17299,188,27327
17300,71,33009
17301,243,14002
17302,195,27014
17303,337,13845
17304,208,32223
17305,405,20603
17306,59,15235
17307,451,28461
17308,227,23711
17309,73,16233
17310,481,30621
17311,6,8295
17312,306,18295
17313,61,25222
17314,54,19654
17315,226,20331
17316,151,21985
17317,441,16429
17318,144,11857
17319,421,25824
17320,477,32276
17321,411,29892
17322,445,16036
17323,72,31971
17324,298,34814
17325,15,32171
17326,157,15821
17327,38,26940
17328,399,31915
17329,267,30891
17330,190,18790
17331,444,24048
17332,93,20738
17333,396,29194
17334,4,6759
17335,277,31145
17336,133,15307
17337,490,14554
17338,78,26627
17339,4,9121
17340,319,25015
17341,271,14733
17342,207,21662
17343,418,31100
17344,237,29479
17345,442,27192
17346,441,15461
17347,46,28060
17348,462,29651
17349,479,31498
17350,500,21499
17351,391,29545
17352,111,34128
17353,478,34325
17354,442,26129
17355,204,23410
17356,88,19121
17357,189,25384
17358,117,27556
17359,182,24176
17360,306,32083
17361,24,27963
17362,45,32340
17363,425,31820
17364,174,34872
17365,107,22203
17366,492,21565
17367,83,21301
17368,375,29206
17369,156,23483
17370,353,27887
17371,253,25057
17372,118,14083
17373,259,33961
17374,419,34545
17375,315,17403
17376,213,33090
17377,315,20659
17378,307,19801
17379,192,34135
17380,405,28343
17381,28,30310
17382,291,28099
17383,226,32474
17384,202,28349
17385,458,31155
17386,337,11156
17387,187,30206
17388,335,26969
17389,292,20101
17390,402,32744
17391,137,14554
17392,304,34350
17393,287,34423
17394,158,33913
17395,192,23932
17396,183,20782
17397,366,15522
17398,312,21372
17399,105,33053
17400,275,29810
17401,281,20849
17402,305,20867
17403,190,20550
17404,312,18948
17405,16,28233
17406,468,27959
17407,438,21630
17408,431,24621
17409,247,15184
17410,124,17145
17411,355,32884
17412,384,22027
17413,242,19215
17414,215,18983
17415,234,22587
17416,406,33062
17417,347,14039
17418,297,23963
17419,201,32876
17420,39,27428
17421,393,22183
17422,407,25154
17423,453,22580
17424,497,31526
17425,378,33018
17426,18,28950
17427,167,33021
17428,165,31827
17429,485,34687
17430,27,18644
17431,117,18414
17432,378,31971
17433,137,11959
17434,498,26938
17435,215,30545
17436,119,26595
17437,188,15475
17438,298,21501
17439,15,14118
17440,255,26019
17441,492,14423
17442,32,18862
17443,18,28901
17444,337,14633
17445,65,28960
17446,351,25479
17447,210,25295
17448,91,18857
17449,354,18598
17450,69,14852
17451,246,30861
17452,126,21482
17453,280,25911
17454,256,15292
17455,456,22992
17456,203,24477
17457,359,18639
17458,470,29315
17459,110,33848
17460,491,23371
17461,54,15498
17462,34,15754
17463,355,28072
17464,37,32826
17465,38,30609
17466,386,29399
17467,42,18676
17468,24,26772
17469,34,29594
17470,275,27264
17471,181,30990
17472,29,23109
17473,220,34367
17474,52,29031
17475,68,25331
17476,7,7190
17477,465,31151
17478,442,20540
17479,276,17273
17480,335,20931
17481,99,14620
17482,240,34040
17483,112,34349
17484,262,23643
17485,62,17337
17486,152,17270
17487,429,15412
17488,267,33917
17489,190,17423
17490,137,12164
17491,46,15847
17492,334,20339
17493,455,26573
17494,461,25179
17495,232,19360
17496,299,25303
17497,355,15117
17498,48,17523
17499,109,19639
17500,104,29196
17501,439,14177
17502,203,31888
17503,251,26781
17504,324,15130
17505,397,18562
17506,368,24139
17507,434,26023
17508,239,16626
17509,455,26914
17510,397,16404
17511,231,27280
17512,464,17504
17513,468,33032
17514,264,22446
17515,107,33665
17516,330,14033
17517,131,25498
17518,493,32564
17519,55,14530
17520,487,14875
17521,50,33405
17522,71,33643
17523,112,29603
17524,387,25840
17525,116,23858
17526,237,23854
17527,307,14226
17528,395,21040
17529,127,14094
17530,364,31617
17531,175,32859
17532,426,31637
17533,122,14579
17534,49,25916
17535,55,21996
17536,479,16452
17537,82,14516
17538,481,17251
17539,373,22288
17540,37,14618
17541,120,28304
17542,139,13572
17543,386,20442
17544,445,24014
17545,184,17332
17546,383,27522
17547,266,25707
17548,378,24248
17549,133,19097
17550,193,30433
17551,355,23504
17552,306,32794
17553,498,16382
17554,340,11817
17555,278,14952
17556,224,15819
17557,99,21745
17558,119,32044
17559,203,16317
17560,114,17824
17561,467,19553
17562,450,25108
17563,387,29482
17564,44,24315
17565,180,24469
17566,262,32676
17567,269,26159
17568,150,11274
17569,214,27212
17570,211,29024
17571,16,22201
17572,47,31800
17573,473,26562
17574,76,32573
17575,403,31355
17576,376,14967
17577,96,16333
17578,39,19665
17579,95,17878
17580,400,27135
17581,309,18919
17582,349,11401
17583,140,14992
17584,395,31576
17585,432,17562
17586,438,22058
17587,56,30215
17588,65,21031
17589,237,32745
17590,335,16707
17591,367,31343
17592,444,20144
17593,436,26110
17594,39,25589
17595,147,14518
17596,489,24473
17597,458,33216
17598,381,22353
17599,243,31601
17600,428,29359
17601,271,17552
17602,370,25706
17603,148,12015
17604,433,33445
17605,239,24746
17606,150,13141
17607,216,22118
17608,318,32086
17609,272,31671
17610,438,31696
17611,302,19950
17612,80,15861
17613,475,30679
17614,198,14798
17615,466,18540
17616,307,32582
17617,150,13178
17618,240,31977
17619,145,11059
17620,346,14626
17621,35,32587
17622,207,19600
17623,245,14513
17624,47,23786
17625,360,31622
17626,96,24593
17627,280,25996
17628,311,21065
17629,386,27146
17630,333,15890
17631,295,14521
17632,215,32800
17633,74,24062
17634,323,28670
17635,393,26782
17636,302,18966
17637,79,21175
17638,11,18777
17639,427,16398
17640,459,28198
17641,445,19264
17642,83,32847
17643,213,16330
17644,51,33065
17645,439,15277
17646,219,33453
17647,387,26884
17648,370,25269
17649,397,16233
17650,229,24565
17651,136,13666
17652,267,24516
17653,428,32160
17654,347,11754
17655,430,22156
17656,282,24700
17657,244,23714
17658,61,27487
17659,287,34963
17660,151,15421
17661,157,20289
17662,410,32755
17663,191,20353
17664,399,14902
17665,321,24366
17666,498,23453
17667,268,19372
17668,274,34570
17669,16,27377
17670,87,17524
17671,351,21154
17672,430,14132
17673,233,24332
17674,409,25423
17675,35,29038
17676,99,34000
17677,173,34097
17678,83,30695
17679,188,33856
17680,457,22911
17681,104,25260
17682,372,27086
17683,342,14552
17684,55,29919
17685,268,16676
17686,374,33041
17687,39,32601
17688,341,14959
17689,161,31715
17690,18,22959
17691,66,24869
17692,443,26050
17693,191,15007
17694,445,24434
17695,259,17281
17696,231,32926
17697,368,26561
17698,75,15494
17699,57,19106
17700,312,25156
17701,462,16946
17702,405,34217
17703,25,14569
17704,348,14620
17705,276,33186
17706,201,21519
17707,193,20489
17708,379,23978
17709,353,18053
17710,208,32778
17711,239,31502
17712,397,32947
17713,331,16933
17714,17,23461
17715,426,23211
17716,351,26508
17717,449,14305
17718,98,33476
17719,156,21908
17720,40,16182
17721,75,15951
17722,357,28051
17723,283,19611
17724,335,32899
17725,119,19451
17726,272,32020
17727,295,20180
17728,175,31239
17729,158,33035
17730,428,26513
17731,19,30030
17732,16,30876
17733,149,13818
17734,305,22970
17735,214,33497
17736,275,34478
17737,323,14232
17738,475,34853
17739,105,23645
17740,47,19649
17741,228,17452
17742,105,30452
17743,201,29819
17744,18,18185
17745,369,21597
17746,201,24427
17747,114,34258
17748,138,14632
17749,318,23629
17750,253,34574
17751,158,31513
17752,312,27482
17753,406,34179
17754,82,17109
17755,456,19843
17756,440,23160
17757,234,27360
17758,403,21698
17759,7,7629
17760,249,32141
17761,166,34885
17762,42,32710
17763,436,28929
17764,60,28582
17765,164,16431
17766,361,32103
17767,492,27187
17768,464,23027
17769,162,26540
17770,261,28685
17771,437,27128
17772,451,34775
17773,387,22114
17774,108,16582
17775,66,31771
17776,317,23318
17777,45,23838
17778,498,34148
17779,156,27608
17780,18,19214
17781,324,34809
17782,41,31863
17783,455,34055
17784,481,26936
17785,206,21510
17786,434,19979
17787,333,17780
17788,69,16916
17789,150,12051
17790,150,12638
17791,40,34008
17792,414,22789
17793,335,15023
17794,205,19649
17795,200,19158
17796,323,15875
17797,431,34564
